timestamp,platform,ms_played,conn_country,ip_addr_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,track_id,reason_start,reason_end,shuffle,offline,offline_timestamp,incognito_mode,total_minutes_played,local_hour,local_date
2020-10-22 11:43:28+00:00,"iOS 13.6 (iPhone12,8)",557,KR,223.62.175.25,Prom,SZA,Ctrl,5yvhdo8FXbBsIllxv2Rr94,fwdbtn,fwdbtn,True,False,1603367007064,False,0.009283329620000001,11,2020-10-22
2020-10-22 11:48:02+00:00,"iOS 13.6 (iPhone12,8)",275080,KR,223.62.175.25,Love Galore (feat. Travis Scott),SZA,Ctrl,0q75NwOoFiARAVp4EXU4Bs,fwdbtn,trackdone,True,False,1603367008018,False,4.584664832800001,11,2020-10-22
2020-10-22 11:52:06+00:00,"iOS 13.6 (iPhone12,8)",243026,KR,223.62.175.25,Doves In The Wind (feat. Kendrick Lamar),SZA,Ctrl,593W4qZOwwdqF6YnimJjL6,trackdone,endplay,True,False,1603367282054,False,4.05043171316,11,2020-10-22
2020-10-22 12:48:25+00:00,"iOS 13.6 (iPhone12,8)",211346,KR,223.62.175.25,Let Me Go (with TAEYEON),Crush,with HER,23y3tFEhkTzBT46gRU6tjv,playbtn,trackdone,True,False,1603367526265,False,3.52243192436,12,2020-10-22
2020-10-22 12:50:01+00:00,"iOS 13.6 (iPhone12,8)",95324,KR,223.62.175.25,Love Encore (with Lee Sora),Crush,with HER,3aOfUJ7IUbVDa3X5pAshOv,trackdone,endplay,True,False,1603370904546,False,1.58873269784,12,2020-10-22
2020-10-22 12:53:51+00:00,"iOS 13.6 (iPhone12,8)",230375,KR,223.62.175.25,Show Me How (Garage Session),Men I Trust,Forever Live Sessions,4txABD3LsdaTIZtqAsFqZE,clickrow,trackdone,True,False,1603371001326,False,3.8395817975,12,2020-10-22
2020-10-22 12:59:26+00:00,"iOS 13.6 (iPhone12,8)",256274,KR,223.62.175.25,All Night (Garage Session),Men I Trust,Forever Live Sessions,6GHfAaiowHSObkYQ8PpbfH,trackdone,trackdone,True,False,1603371230939,False,4.27123162484,12,2020-10-22
2020-10-22 12:59:32+00:00,"iOS 13.6 (iPhone12,8)",4659,KR,223.62.175.25,Norton Commander (Garage Session),Men I Trust,Forever Live Sessions,2Ih53XMg5O14LMI0CM3lA2,trackdone,endplay,True,False,1603371565554,False,0.07764996894000001,12,2020-10-22
2020-10-22 13:03:16+00:00,"iOS 13.6 (iPhone12,8)",224327,KR,223.62.175.25,Lauren (Live Duo),Men I Trust,Forever Live Sessions,6EnA7zUrGQsD2mKiyugQKh,clickrow,endplay,True,False,1603371571593,False,3.7387818378200004,13,2020-10-22
2020-10-22 21:53:26+00:00,"iOS 13.6 (iPhone12,8)",144683,KR,121.167.152.230,Pumped Up Kicks,Foster The People,Torches,7w87IxuO7BDcJ3YUqCyMTT,clickrow,unexpected-exit-while-paused,True,False,1603371796080,False,2.41138236878,21,2020-10-22
2020-10-22 22:07:02+00:00,"iOS 13.6 (iPhone12,8)",94905,KR,223.62.175.25,Pumped Up Kicks,Foster The People,Torches,7w87IxuO7BDcJ3YUqCyMTT,appload,trackdone,True,False,1603403605288,False,1.5817493673,22,2020-10-22
2020-10-22 22:11:09+00:00,"iOS 13.6 (iPhone12,8)",244904,KR,223.62.175.25,Hielo,Zoé,Aztlán,2YiqBesMJpszYU6raDOG0R,trackdone,endplay,True,False,1603404422174,False,4.081731700640001,22,2020-10-22
2020-10-22 22:16:28+00:00,"iOS 13.6 (iPhone12,8)",319560,KR,223.62.175.25,K.,Cigarettes After Sex,Cigarettes After Sex,7LX4aXtvImhdgUHQBlo8Kp,playbtn,trackdone,True,False,1603404668703,False,5.3259978696,22,2020-10-22
2020-10-22 22:17:26+00:00,"iOS 13.6 (iPhone12,8)",56880,KR,223.62.175.25,I Need A Forest Fire,James Blake,The Colour In Anything,0TLAptKgYxe7F0KewWH6X6,trackdone,fwdbtn,True,False,1603404987294,False,0.9479996208000001,22,2020-10-22
2020-10-22 22:20:53+00:00,"iOS 13.6 (iPhone12,8)",208453,KR,223.62.175.25,Cherry Flavoured,The Neighbourhood,Chip Chrome & The Mono-Tones,40iocOzytrqaRn5RbGPDNp,fwdbtn,trackdone,True,False,1603405045778,False,3.4742152769800003,22,2020-10-22
2020-10-22 22:24:45+00:00,"iOS 13.6 (iPhone12,8)",231267,KR,223.62.175.25,Hold Me Down,Daniel Caesar,Freudian,1Mza2sr6tPhy6jjI3HB9fW,trackdone,trackdone,True,False,1603405253136,False,3.8544484582200003,22,2020-10-22
2020-10-22 22:24:53+00:00,"iOS 13.6 (iPhone12,8)",6218,KR,223.62.175.25,Bet You Wanna (feat. Cardi B),BLACKPINK,THE ALBUM,7iAgNZdotu40NwtoIWJHFe,trackdone,fwdbtn,True,False,1603405484906,False,0.10363329188,22,2020-10-22
2020-10-22 22:27:53+00:00,"iOS 13.6 (iPhone12,8)",181120,KR,223.62.175.25,Supermodel,SZA,Ctrl,5wTVNpi5WDByxBgKgUE6MU,fwdbtn,trackdone,True,False,1603405492676,False,3.0186654592,22,2020-10-22
2020-10-22 22:31:21+00:00,"iOS 13.6 (iPhone12,8)",207356,KR,223.62.175.25,Arabella,Arctic Monkeys,AM,7nzsY8vlnKdvGOEE0rjAXZ,trackdone,trackdone,True,False,1603405672765,False,3.45593195096,22,2020-10-22
2020-10-22 22:33:57+00:00,"iOS 13.6 (iPhone12,8)",155616,KR,223.62.175.25,Second Time,Bruno Major,A Song For Every Moon,6Ub9ro6DKs0u0J0zIBw5Of,trackdone,trackdone,True,False,1603405880620,False,2.59359896256,22,2020-10-22
2020-10-22 22:37:59+00:00,"iOS 13.6 (iPhone12,8)",241986,KR,223.62.175.25,'Cause I'm A Man,Tame Impala,Currents,2O99aywAVBhaPrsiJ6zbSS,trackdone,trackdone,True,False,1603406036731,False,4.033098386760001,22,2020-10-22
2020-10-22 22:42:48+00:00,"iOS 13.6 (iPhone12,8)",288374,KR,223.62.175.25,Right for You (feat. Banks),Lil Silva,Mabel,2gRKYzA0Q03u8NoU9IEJA5,trackdone,trackdone,True,False,1603406279252,False,4.806231410840001,22,2020-10-22
2020-10-22 22:47:28+00:00,"iOS 13.6 (iPhone12,8)",270680,KR,222.110.9.146,Yes I'm Changing,Tame Impala,Currents,0xtIp0lgccN85GfGOekS5L,trackdone,trackdone,True,False,1603406568149,False,4.5113315288,22,2020-10-22
2020-10-22 22:50:01+00:00,"iOS 13.6 (iPhone12,8)",161123,KR,222.110.9.146,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,086myS9r57YsLbJpU0TgK9,trackdone,trackdone,True,False,1603406839272,False,2.6853822591800003,22,2020-10-22
2020-10-22 22:54:28+00:00,"iOS 13.6 (iPhone12,8)",266666,KR,222.110.9.146,Crush,Cigarettes After Sex,Crush,2y7JqO7Jc7ErdOmxpvifRF,trackdone,trackdone,True,False,1603407000895,False,4.4444315555600005,22,2020-10-22
2020-10-22 22:55:23+00:00,"iOS 13.6 (iPhone12,8)",53504,KR,222.110.9.146,YEAH RIGHT,Joji,BALLADS 1,1VGzxJnVQND7Cg5H5wGj14,trackdone,endplay,True,False,1603407268068,False,0.8917329766400001,22,2020-10-22
2020-10-22 22:58:34+00:00,"iOS 13.6 (iPhone12,8)",161123,KR,222.110.9.146,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,086myS9r57YsLbJpU0TgK9,clickrow,trackdone,True,False,1603407323199,False,2.6853822591800003,22,2020-10-22
2020-10-23 02:41:59+00:00,"iOS 13.6 (iPhone12,8)",95406,KR,222.110.9.146,BLEACH,BROCKHAMPTON,SATURATION III,0dWOFwdXrbBUYqD9DLsoyK,trackdone,fwdbtn,True,False,1603407483426,False,1.59009936396,2,2020-10-23
2020-10-23 03:06:07+00:00,"iOS 13.6 (iPhone12,8)",37840,KR,222.110.9.146,Dead Man Walking,Brent Faiyaz,Dead Man Walking,5VlTQnZO89Ioku8ssdbqJk,fwdbtn,endplay,True,False,1603420919321,False,0.6306664144,3,2020-10-23
2020-10-23 03:08:47+00:00,"iOS 13.6 (iPhone12,8)",161123,KR,222.110.9.146,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,086myS9r57YsLbJpU0TgK9,clickrow,trackdone,True,False,1603422366636,False,2.6853822591800003,3,2020-10-23
2020-10-23 03:08:48+00:00,"iOS 13.6 (iPhone12,8)",0,KR,222.110.9.146,The Weekend,SZA,Ctrl,6gU9OKjOE7ghfEd55oRO57,trackdone,endplay,True,False,1603422527051,False,0.0,3,2020-10-23
2020-10-23 06:32:33+00:00,"iOS 13.6 (iPhone12,8)",208453,KR,223.62.175.25,Cherry Flavoured,The Neighbourhood,Chip Chrome & The Mono-Tones,40iocOzytrqaRn5RbGPDNp,clickrow,trackdone,True,False,1603422528240,False,3.4742152769800003,6,2020-10-23
2020-10-23 06:35:35+00:00,"iOS 13.6 (iPhone12,8)",181120,KR,223.62.175.25,Supermodel,SZA,Ctrl,5wTVNpi5WDByxBgKgUE6MU,trackdone,trackdone,True,False,1603434753099,False,3.0186654592,6,2020-10-23
2020-10-23 06:40:09+00:00,"iOS 13.6 (iPhone12,8)",273426,KR,223.62.175.25,Young & Dumb,Cigarettes After Sex,Cigarettes After Sex,6qjto7LGqnbcRkSuEI1sr6,trackdone,trackdone,True,False,1603434934713,False,4.55709817716,6,2020-10-23
2020-10-23 06:40:34+00:00,"iOS 13.6 (iPhone12,8)",23460,KR,223.62.175.25,The Weekend,SZA,Ctrl,6gU9OKjOE7ghfEd55oRO57,trackdone,fwdbtn,True,False,1603435208633,False,0.3909998436,6,2020-10-23
2020-10-23 06:40:41+00:00,"iOS 13.6 (iPhone12,8)",7570,KR,223.62.175.25,Love Galore (feat. Travis Scott),SZA,Ctrl,0q75NwOoFiARAVp4EXU4Bs,fwdbtn,endplay,True,False,1603435233560,False,0.1261666162,6,2020-10-23
2020-10-23 06:41:04+00:00,"iOS 13.6 (iPhone12,8)",22380,KR,223.62.175.25,Cherry Flavoured,The Neighbourhood,Chip Chrome & The Mono-Tones,40iocOzytrqaRn5RbGPDNp,clickrow,endplay,True,False,1603435241152,False,0.37299985080000003,6,2020-10-23
2020-10-23 06:43:54+00:00,"iOS 13.6 (iPhone12,8)",171053,KR,223.62.175.25,Middle of Somewhere,The Neighbourhood,Chip Chrome & The Mono-Tones,4e8zIDjctZ1DtUPZTraGzS,clickrow,trackdone,True,False,1603435263695,False,2.8508821929800003,6,2020-10-23
2020-10-23 06:47:00+00:00,"iOS 13.6 (iPhone12,8)",185853,KR,223.62.175.25,Border Line,King Krule,6 Feet Beneath The Moon,0oaSkcIh1fQz8tNtbsJueO,trackdone,trackdone,True,False,1603435434010,False,3.09754876098,6,2020-10-23
2020-10-23 06:51:03+00:00,"iOS 13.6 (iPhone12,8)",241986,KR,223.62.175.25,'Cause I'm A Man,Tame Impala,Currents,2O99aywAVBhaPrsiJ6zbSS,trackdone,trackdone,True,False,1603435620315,False,4.033098386760001,6,2020-10-23
2020-10-23 07:09:35+00:00,"iOS 13.6 (iPhone12,8)",270680,KR,222.110.9.146,Yes I'm Changing,Tame Impala,Currents,0xtIp0lgccN85GfGOekS5L,trackdone,trackdone,True,False,1603435862763,False,4.5113315288,7,2020-10-23
2020-10-23 07:09:59+00:00,"iOS 13.6 (iPhone12,8)",22096,KR,222.110.9.146,Supermodel,SZA,Ctrl,5wTVNpi5WDByxBgKgUE6MU,trackdone,endplay,True,False,1603436975347,False,0.36826651936000004,7,2020-10-23
2020-10-23 07:13:14+00:00,"iOS 13.6 (iPhone12,8)",190226,KR,223.62.175.25,Lost in Translation,The Neighbourhood,Chip Chrome & The Mono-Tones,5TUZhrb8UaaA76NhzZax2Z,clickrow,trackdone,True,False,1603436999102,False,3.1704320651600004,7,2020-10-23
2020-10-23 07:13:46+00:00,"iOS 13.6 (iPhone12,8)",31013,KR,223.62.175.25,Love Galore (feat. Travis Scott),SZA,Ctrl,0q75NwOoFiARAVp4EXU4Bs,trackdone,endplay,True,False,1603437192563,False,0.51688312658,7,2020-10-23
2020-10-23 07:17:38+00:00,"iOS 13.6 (iPhone12,8)",234093,KR,223.62.175.25,Pretty Boy,The Neighbourhood,Chip Chrome & The Mono-Tones,7IL8PSVwLOJxqYne6azxQv,clickrow,trackdone,True,False,1603437225190,False,3.9015484393800004,7,2020-10-23
2020-10-23 07:18:05+00:00,"iOS 13.6 (iPhone12,8)",25256,KR,223.62.175.25,Love Galore (feat. Travis Scott),SZA,Ctrl,0q75NwOoFiARAVp4EXU4Bs,trackdone,endplay,True,False,1603437458361,False,0.42093316496000005,7,2020-10-23
2020-10-23 07:21:32+00:00,"iOS 13.6 (iPhone12,8)",207356,KR,223.62.175.25,Arabella,Arctic Monkeys,AM,7nzsY8vlnKdvGOEE0rjAXZ,clickrow,trackdone,True,False,1603437485210,False,3.45593195096,7,2020-10-23
2020-10-23 07:25:59+00:00,"iOS 13.6 (iPhone12,8)",266666,KR,223.62.175.25,Crush,Cigarettes After Sex,Crush,2y7JqO7Jc7ErdOmxpvifRF,trackdone,trackdone,True,False,1603437691592,False,4.4444315555600005,7,2020-10-23
2020-10-23 07:29:53+00:00,"iOS 13.6 (iPhone12,8)",234093,KR,223.62.175.25,Pretty Boy,The Neighbourhood,Chip Chrome & The Mono-Tones,7IL8PSVwLOJxqYne6azxQv,trackdone,trackdone,True,False,1603437958849,False,3.9015484393800004,7,2020-10-23
2020-10-23 07:34:29+00:00,"iOS 13.6 (iPhone12,8)",275080,KR,223.62.175.25,Love Galore (feat. Travis Scott),SZA,Ctrl,0q75NwOoFiARAVp4EXU4Bs,trackdone,trackdone,True,False,1603438193366,False,4.584664832800001,7,2020-10-23
2020-10-23 07:37:30+00:00,"iOS 13.6 (iPhone12,8)",179453,KR,223.62.175.25,Silver Lining,The Neighbourhood,Chip Chrome & The Mono-Tones,1iJsVkrrId99kTJSZBrwHJ,trackdone,trackdone,True,False,1603438468939,False,2.9908821369800003,7,2020-10-23
2020-10-23 07:42:19+00:00,"iOS 13.6 (iPhone12,8)",288374,KR,223.62.175.25,Right for You (feat. Banks),Lil Silva,Mabel,2gRKYzA0Q03u8NoU9IEJA5,trackdone,trackdone,True,False,1603438649828,False,4.806231410840001,7,2020-10-23
2020-10-23 07:45:48+00:00,"iOS 13.6 (iPhone12,8)",208453,KR,223.62.175.25,Cherry Flavoured,The Neighbourhood,Chip Chrome & The Mono-Tones,40iocOzytrqaRn5RbGPDNp,trackdone,trackdone,True,False,1603438938729,False,3.4742152769800003,7,2020-10-23
2020-10-23 08:57:41+00:00,"iOS 13.6 (iPhone12,8)",273151,KR,223.62.163.67,BLEACH,BROCKHAMPTON,SATURATION III,0dWOFwdXrbBUYqD9DLsoyK,trackdone,trackdone,True,False,1603439147611,False,4.55251484566,8,2020-10-23
2020-10-23 09:00:48+00:00,"iOS 13.6 (iPhone12,8)",185853,KR,223.62.163.67,Border Line,King Krule,6 Feet Beneath The Moon,0oaSkcIh1fQz8tNtbsJueO,trackdone,trackdone,True,False,1603443460974,False,3.09754876098,9,2020-10-23
2020-10-23 09:01:04+00:00,"iOS 13.6 (iPhone12,8)",14977,KR,223.62.163.67,Lovesick Girls,BLACKPINK,THE ALBUM,4Ws314Ylb27BVsvlZOy30C,trackdone,fwdbtn,True,False,1603443647316,False,0.24961656682000002,9,2020-10-23
2020-10-23 09:01:05+00:00,"iOS 13.6 (iPhone12,8)",750,KR,223.62.163.67,Bet You Wanna (feat. Cardi B),BLACKPINK,THE ALBUM,7iAgNZdotu40NwtoIWJHFe,fwdbtn,fwdbtn,True,False,1603443663858,False,0.012499995000000002,9,2020-10-23
2020-10-23 09:01:10+00:00,"iOS 13.6 (iPhone12,8)",5360,KR,223.62.163.67,YEAH RIGHT,Joji,BALLADS 1,1VGzxJnVQND7Cg5H5wGj14,fwdbtn,endplay,True,False,1603443664672,False,0.08933329760000001,9,2020-10-23
2020-10-23 09:01:17+00:00,"iOS 13.6 (iPhone12,8)",6140,KR,223.62.163.67,Border Line,King Krule,6 Feet Beneath The Moon,0oaSkcIh1fQz8tNtbsJueO,clickrow,endplay,True,False,1603443670215,False,0.10233329240000001,9,2020-10-23
2020-10-23 09:04:26+00:00,"iOS 13.6 (iPhone12,8)",190226,KR,223.62.163.67,Lost in Translation,The Neighbourhood,Chip Chrome & The Mono-Tones,5TUZhrb8UaaA76NhzZax2Z,clickrow,trackdone,True,False,1603443676537,False,3.1704320651600004,9,2020-10-23
2020-10-23 09:09:38+00:00,"iOS 13.6 (iPhone12,8)",242253,KR,222.110.9.146,The Hills,The Weeknd,Beauty Behind The Madness,7fBv7CLKzipRk6EC6TWHOB,trackdone,trackdone,True,False,1603443865898,False,4.03754838498,9,2020-10-23
2020-10-23 09:13:29+00:00,"iOS 13.6 (iPhone12,8)",231267,KR,222.110.9.146,Hold Me Down,Daniel Caesar,Freudian,1Mza2sr6tPhy6jjI3HB9fW,trackdone,trackdone,True,False,1603444177606,False,3.8544484582200003,9,2020-10-23
2020-10-23 09:14:27+00:00,"iOS 13.6 (iPhone12,8)",55702,KR,222.110.9.146,The Weekend,SZA,Ctrl,6gU9OKjOE7ghfEd55oRO57,trackdone,fwdbtn,True,False,1603444409262,False,0.92836629532,9,2020-10-23
2020-10-23 09:14:37+00:00,"iOS 13.6 (iPhone12,8)",9980,KR,222.110.9.146,Supermodel,SZA,Ctrl,5wTVNpi5WDByxBgKgUE6MU,fwdbtn,endplay,True,False,1603444466545,False,0.16633326680000002,9,2020-10-23
2020-10-23 09:14:41+00:00,"iOS 13.6 (iPhone12,8)",3910,KR,222.110.9.146,Arabella,Arctic Monkeys,AM,7nzsY8vlnKdvGOEE0rjAXZ,clickrow,endplay,True,False,1603444476579,False,0.0651666406,9,2020-10-23
2020-10-23 10:18:53+00:00,"iOS 13.6 (iPhone12,8)",103100,KR,223.62.163.67,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,086myS9r57YsLbJpU0TgK9,clickrow,unexpected-exit-while-paused,True,False,1603444480686,False,1.7183326460000001,10,2020-10-23
2020-10-23 10:20:11+00:00,"iOS 13.6 (iPhone12,8)",58022,KR,223.62.163.67,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,086myS9r57YsLbJpU0TgK9,appload,trackdone,True,False,1603448333016,False,0.96703294652,10,2020-10-23
2020-10-23 10:21:55+00:00,"iOS 13.6 (iPhone12,8)",72567,KR,223.62.163.67,Love Galore (feat. Travis Scott),SZA,Ctrl,0q75NwOoFiARAVp4EXU4Bs,trackdone,fwdbtn,True,False,1603448411373,False,1.20944951622,10,2020-10-23
2020-10-23 10:21:56+00:00,"iOS 13.6 (iPhone12,8)",80,KR,223.62.163.67,Second Time,Bruno Major,A Song For Every Moon,6Ub9ro6DKs0u0J0zIBw5Of,fwdbtn,fwdbtn,True,False,1603448515353,False,0.0013333328,10,2020-10-23
2020-10-23 10:22:24+00:00,"iOS 13.6 (iPhone12,8)",28580,KR,223.62.163.67,The Weekend,SZA,Ctrl,6gU9OKjOE7ghfEd55oRO57,fwdbtn,endplay,True,False,1603448515491,False,0.47633314280000005,10,2020-10-23
2020-10-23 10:25:15+00:00,"iOS 13.6 (iPhone12,8)",171053,KR,223.62.163.67,Middle of Somewhere,The Neighbourhood,Chip Chrome & The Mono-Tones,4e8zIDjctZ1DtUPZTraGzS,clickrow,trackdone,True,False,1603448544328,False,2.8508821929800003,10,2020-10-23
2020-10-23 11:20:09+00:00,"iOS 13.6 (iPhone12,8)",39986,KR,121.167.152.230,Cherry Flavoured,The Neighbourhood,Chip Chrome & The Mono-Tones,40iocOzytrqaRn5RbGPDNp,trackdone,endplay,True,False,1603448714689,False,0.66643306676,11,2020-10-23
2020-10-23 11:24:17+00:00,"iOS 13.6 (iPhone12,8)",90105,KR,223.62.173.164,Silver Lining,The Neighbourhood,Chip Chrome & The Mono-Tones,1iJsVkrrId99kTJSZBrwHJ,clickrow,unexpected-exit,True,False,1603451990876,False,1.5017493993000002,11,2020-10-23
2020-10-23 11:26:13+00:00,"iOS 13.6 (iPhone12,8)",114958,KR,223.62.173.164,Silver Lining,The Neighbourhood,Chip Chrome & The Mono-Tones,1iJsVkrrId99kTJSZBrwHJ,appload,trackdone,True,False,1603452257054,False,1.9159659002800002,11,2020-10-23
2020-10-23 11:29:04+00:00,"iOS 13.6 (iPhone12,8)",171053,KR,223.62.173.164,Middle of Somewhere,The Neighbourhood,Chip Chrome & The Mono-Tones,4e8zIDjctZ1DtUPZTraGzS,trackdone,trackdone,True,False,1603452372122,False,2.8508821929800003,11,2020-10-23
2020-10-23 11:33:32+00:00,"iOS 13.6 (iPhone12,8)",266666,KR,121.167.152.230,Crush,Cigarettes After Sex,Crush,2y7JqO7Jc7ErdOmxpvifRF,trackdone,trackdone,True,False,1603452543716,False,4.4444315555600005,11,2020-10-23
2020-10-23 12:57:06+00:00,"iOS 13.6 (iPhone12,8)",96509,KR,121.167.152.230,Pretty Boy,The Neighbourhood,Chip Chrome & The Mono-Tones,7IL8PSVwLOJxqYne6azxQv,trackdone,endplay,True,False,1603452810793,False,1.6084826899400002,12,2020-10-23
2020-10-23 12:58:50+00:00,"iOS 13.6 (iPhone12,8)",98688,KR,121.167.152.230,Cherry Flavoured,The Neighbourhood,Chip Chrome & The Mono-Tones,40iocOzytrqaRn5RbGPDNp,clickrow,endplay,True,False,1603457825496,False,1.6447993420800002,12,2020-10-23
2020-10-23 12:59:32+00:00,"iOS 13.6 (iPhone12,8)",42154,KR,121.167.152.230,Sweater Weather,The Neighbourhood,I Love You.,2QjOHCTQ1Jl3zawyYOpxh6,playbtn,endplay,True,False,1603457929888,False,0.7025663856400001,12,2020-10-23
2020-10-23 13:00:00+00:00,"iOS 13.6 (iPhone12,8)",17173,KR,121.167.152.230,YOUTH - Acoustic,Troye Sivan,Blue Neighbourhood,6PtE41BwaPBOjjMc8mKcG4,playbtn,endplay,True,False,1603457972344,False,0.28621655218000003,13,2020-10-23
2020-10-23 13:01:51+00:00,"iOS 13.6 (iPhone12,8)",111146,KR,121.167.152.230,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,086myS9r57YsLbJpU0TgK9,clickrow,endplay,True,False,1603457999799,False,1.8524325923600002,13,2020-10-23
2020-10-23 13:05:58+00:00,"iOS 13.6 (iPhone12,8)",246421,KR,121.167.152.230,Seven (Garage Session),Men I Trust,Forever Live Sessions,6496GvoG3auxQJSF0JyE75,clickrow,endplay,True,False,1603458111636,False,4.107015023860001,13,2020-10-23
2020-10-23 23:21:30+00:00,"iOS 13.6 (iPhone12,8)",207356,KR,223.62.173.164,Arabella,Arctic Monkeys,AM,7nzsY8vlnKdvGOEE0rjAXZ,clickrow,trackdone,True,False,1603458358213,False,3.45593195096,23,2020-10-23
2020-10-23 23:24:53+00:00,"iOS 13.6 (iPhone12,8)",202597,KR,223.62.173.164,Cold War,Cautious Clay,Blood Type,6DwiGVCgXGREeCyJZtX7S1,trackdone,trackdone,True,False,1603495289380,False,3.37661531602,23,2020-10-23
2020-10-23 23:29:24+00:00,"iOS 13.6 (iPhone12,8)",270069,KR,223.62.173.164,Love Galore (feat. Travis Scott),SZA,Ctrl,0q75NwOoFiARAVp4EXU4Bs,trackdone,endplay,True,False,1603495492482,False,4.50114819954,23,2020-10-23
2020-10-23 23:32:04+00:00,"iOS 13.6 (iPhone12,8)",161123,KR,223.62.173.164,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,086myS9r57YsLbJpU0TgK9,clickrow,trackdone,True,False,1603495764029,False,2.6853822591800003,23,2020-10-23
2020-10-23 23:32:19+00:00,"iOS 13.6 (iPhone12,8)",13500,KR,223.62.173.164,Young & Dumb,Cigarettes After Sex,Cigarettes After Sex,6qjto7LGqnbcRkSuEI1sr6,trackdone,endplay,True,False,1603495924336,False,0.22499991000000003,23,2020-10-23
2020-10-23 23:36:21+00:00,"iOS 13.6 (iPhone12,8)",242253,KR,223.62.173.164,The Hills,The Weeknd,Beauty Behind The Madness,7fBv7CLKzipRk6EC6TWHOB,clickrow,trackdone,True,False,1603495939341,False,4.03754838498,23,2020-10-23
2020-10-23 23:36:44+00:00,"iOS 13.6 (iPhone12,8)",21582,KR,223.62.173.164,Doves In The Wind (feat. Kendrick Lamar),SZA,Ctrl,593W4qZOwwdqF6YnimJjL6,trackdone,endplay,True,False,1603496180861,False,0.35969985612000005,23,2020-10-23
2020-10-23 23:40:53+00:00,"iOS 13.6 (iPhone12,8)",250053,KR,223.62.173.164,Alone Again,The Weeknd,After Hours,6b5P51m8xx2XA6U7sdNZ5E,clickrow,trackdone,True,False,1603496203874,False,4.16754833298,23,2020-10-23
2020-10-23 23:41:17+00:00,"iOS 13.6 (iPhone12,8)",22234,KR,223.62.173.164,505,Arctic Monkeys,Favourite Worst Nightmare,58ge6dfP91o9oXMzq3XkIS,trackdone,endplay,True,False,1603496453358,False,0.37056651844000005,23,2020-10-23
2020-10-23 23:44:27+00:00,"iOS 13.6 (iPhone12,8)",190226,KR,223.62.173.164,Lost in Translation,The Neighbourhood,Chip Chrome & The Mono-Tones,5TUZhrb8UaaA76NhzZax2Z,clickrow,trackdone,True,False,1603496477080,False,3.1704320651600004,23,2020-10-23
2020-10-23 23:59:39+00:00,"iOS 13.6 (iPhone12,8)",179453,KR,223.62.173.164,Silver Lining,The Neighbourhood,Chip Chrome & The Mono-Tones,1iJsVkrrId99kTJSZBrwHJ,trackdone,trackdone,True,False,1603496666557,False,2.9908821369800003,23,2020-10-23
2020-10-24 00:05:58+00:00,"iOS 13.6 (iPhone12,8)",202597,KR,223.62.173.164,Cold War,Cautious Clay,Blood Type,6DwiGVCgXGREeCyJZtX7S1,trackdone,trackdone,True,False,1603497578248,False,3.37661531602,0,2020-10-24
2020-10-24 00:06:04+00:00,"iOS 13.6 (iPhone12,8)",4520,KR,223.62.173.164,Second Time,Bruno Major,A Song For Every Moon,6Ub9ro6DKs0u0J0zIBw5Of,trackdone,endplay,True,False,1603497957692,False,0.0753333032,0,2020-10-24
2020-10-24 00:06:34+00:00,"iOS 13.6 (iPhone12,8)",29870,KR,223.62.173.164,Middle of Somewhere,The Neighbourhood,Chip Chrome & The Mono-Tones,4e8zIDjctZ1DtUPZTraGzS,clickrow,endplay,True,False,1603497963710,False,0.4978331342,0,2020-10-24
2020-10-24 00:10:10+00:00,"iOS 13.6 (iPhone12,8)",216726,KR,223.62.173.164,ATM,J. Cole,KOD,2UciqgwVDwro0fev3MFbxJ,playbtn,trackdone,True,False,1603497993746,False,3.6120985551600002,0,2020-10-24
2020-10-24 00:13:47+00:00,"iOS 13.6 (iPhone12,8)",216906,KR,223.62.173.164,My Nigga Just Made Bail,Bas,Last Winter,2pUrFLAbWbUqZnnSgJ2u5I,trackdone,trackdone,True,False,1603498209739,False,3.6150985539600002,0,2020-10-24
2020-10-24 00:17:47+00:00,"iOS 13.6 (iPhone12,8)",239320,KR,223.62.173.164,Wet Dreamz,J. Cole,2014 Forest Hills Drive,6Ius4TC0L3cN74HT7ENE6e,trackdone,trackdone,True,False,1603498427156,False,3.9886650712000002,0,2020-10-24
2020-10-24 02:16:21+00:00,"iOS 13.6 (iPhone12,8)",50006,KR,223.62.173.164,Kevin’s Heart,J. Cole,KOD,6tZ3b7ik1QDXFAZlXib0YZ,trackdone,endplay,True,False,1603498666963,False,0.8334329999600001,2,2020-10-24
2020-10-24 02:20:14+00:00,"iOS 13.6 (iPhone12,8)",234093,KR,223.62.173.164,Pretty Boy,The Neighbourhood,Chip Chrome & The Mono-Tones,7IL8PSVwLOJxqYne6azxQv,playbtn,trackdone,True,False,1603505781104,False,3.9015484393800004,2,2020-10-24
